Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general,
LA PAMPA,Trenel,Arata,42147010,- 0,- 0,- 0,1,- 0,1,- 0,256,258,
LA PAMPA,Trenel,Metileo,42147020,- 0,- 0,- 0,- 0,- 0,1,- 0,60,61,
LA PAMPA,Trenel,Trenel,42147030,84,652,- 0,- 0,- 0,2,- 0,274,1.012,
LA PAMPA,Utracán,Ataliva Roca,42154010,- 0,- 0,- 0,2,- 0,1,- 0,289,292,
LA PAMPA,Utracán,Chacharramendi,42154020,- 0,- 0,- 0,- 0,- 0,2,- 0,85,87,
LA PAMPA,Utracán,Colonia Santa María,42154030,- 0,- 0,1,1,- 0,- 0,- 0,145,147,
LA PAMPA,Utracán,General Acha,42154040,551,2.915,- 0,970,- 0,2,- 0,333,4.771,
LA PAMPA,Utracán,Quehué,42154050,- 0,- 0,- 0,1,- 0,1,- 0,242,244,
LA PAMPA,Utracán,Unanué,42154060,- 0,- 0,- 0,1,- 0,- 0,- 0,56,57,
LA PAMPA,Lihuel Calel,Cuchillo Co,42084010,- 0,- 0,- 0,1,- 0,1,- 0,- 0,2,
LA RIOJA,Arauco,Aimogasta,46007010,104,2.031,- 0,4,- 0,1,- 0,87,2.227,
LA RIOJA,Arauco,Estación Mazán,46007040,- 0,- 0,- 0,- 0,- 0,1,- 0,14,15,
LA RIOJA,Arauco,Villa Mazán,46007050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,156,156,
LA RIOJA,Arauco,Machigasta,46007040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,3,3,
LA RIOJA,Capital,La Rioja,46014010,5.272,34.941,4,16.315,6,3,- 0,1.223,57.764,
LA RIOJA,Castro Barros,Anillaco,46021020,- 0,453,- 0,1,- 0,1,- 0,- 0,455,
LA RIOJA,Castro Barros,Los Molinos,46021050,- 0,49,- 0,- 0,- 0,- 0,- 0,4,53,
LA RIOJA,Castro Barros,San Pedro,46021070,- 0,28,- 0,- 0,- 0,- 0,- 0,45,73,
LA RIOJA,Castro Barros,Aminga,46021010,- 0,158,- 0,1,- 0,- 0,- 0,17,176,
LA RIOJA,Castro Barros,Anjullón,46021030,- 0,44,- 0,1,- 0,- 0,- 0,64,109,
LA RIOJA,Castro Barros,Chuquis,46021040,- 0,39,- 0,- 0,- 0,- 0,- 0,- 0,39,
LA RIOJA,Castro Barros,Pinchas,46021060,- 0,49,- 0,- 0,- 0,- 0,- 0,1,50,
LA RIOJA,Castro Barros,Santa Vera Cruz,46021080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,5,5,
LA RIOJA,Chamical,Chamical,46035010,229,2.963,- 0,8,- 0,1,- 0,9,3.210,
LA RIOJA,Chilecito,Chilecito,46042010,1.046,4.510,- 0,3.328,- 0,- 0,- 0,96,8.980,
LA RIOJA,Chilecito,Colonia Vichigasta,46042050,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
LA RIOJA,Chilecito,Los Sarmientos,46042030,- 0,157,- 0,- 0,- 0,- 0,- 0,- 0,157,
LA RIOJA,Chilecito,Nonogasta,46042090,90,824,- 0,1,- 0,1,- 0,6,922,
LA RIOJA,Chilecito,San Miguel,46042030,- 0,60,- 0,- 0,- 0,- 0,- 0,5,65,
LA RIOJA,Chilecito,San Nicolás,46042100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,7,7,
LA RIOJA,Chilecito,Vichigasta,46042140,46,- 0,- 0,1,- 0,1,- 0,103,151,
LA RIOJA,Chilecito,Colonia Anguinán,46042020,- 0,161,- 0,1,- 0,- 0,- 0,69,231,
LA RIOJA,Chilecito,Guanchín,46042060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,2,2,
LA RIOJA,Chilecito,Malligasta,46042070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,185,185,
LA RIOJA,Chilecito,Santa Florentina,46042110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,7,7,
LA RIOJA,Chilecito,Sañogasta,46042120,- 0,- 0,- 0,- 0,- 0,- 0,- 0,219,219,
LA RIOJA,Chilecito,Tilimuqui,46042130,- 0,- 0,- 0,- 0,- 0,- 0,- 0,13,13,
LA RIOJA,Chilecito,La Puntilla,46042030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1,
LA RIOJA,Coronel Felipe Varela,Guandacol,46028020,1,379,- 0,2,- 0,1,- 0,- 0,383,
LA RIOJA,Coronel Felipe Varela,Santa Clara,46028010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,41,41,
LA RIOJA,Coronel Felipe Varela,Villa Unión,46028050,- 0,1.122,- 0,3,- 0,1,- 0,258,1.384,
LA RIOJA,Coronel Felipe Varela,Aicuña,46028010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,47,47,
LA RIOJA,Coronel Felipe Varela,Los Palacios,46028030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,107,107,
LA RIOJA,Coronel Felipe Varela,Pagancillo,46028040,- 0,- 0,- 0,1,- 0,- 0,- 0,126,127,
LA RIOJA,Famatina,Famatina,46049070,1,202,- 0,2,- 0,- 0,- 0,5,210,
LA RIOJA,Famatina,Angulos,46049020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,6,6,
LA RIOJA,Famatina,Campanas,46049050,- 0,- 0,- 0,1,- 0,- 0,- 0,161,162,
LA RIOJA,Famatina,Chañarmuyo,46049060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,29,29,
LA RIOJA,Famatina,La Cuadra,46049080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,22,22,
LA RIOJA,Famatina,Pituil,46049090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,153,153,
LA RIOJA,Famatina,Santa Cruz,46049110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,22,22,
LA RIOJA,General Angel V. Peñaloza,Tama,46056020,8,- 0,- 0,1,- 0,- 0,- 0,149,158,
LA RIOJA,General Angel V. Peñaloza,Punta de los Llanos,46056010,- 0,- 0,- 0,1,- 0,- 0,- 0,93,94,
LA RIOJA,General Belgrano,Chañar,46063020,9,- 0,- 0,1,- 0,- 0,- 0,90,100,
LA RIOJA,General Belgrano,Loma Blanca,46063030,- 0,- 0,- 0,- 0,- 0,2,- 0,- 0,2,
LA RIOJA,General Belgrano,Olta,46063040,- 0,1.069,- 0,1,- 0,1,- 0,6,1.077,
LA RIOJA,General Belgrano,Castro Barros,46063010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1,
LA RIOJA,General Ocampo,Santa Rita de Catuna,46084050,- 0,299,- 0,- 0,- 0,1,- 0,- 0,300,
LA RIOJA,General Ocampo,Ambil,46084010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,34,34,
LA RIOJA,General Ocampo,Milagro,46084030,- 0,813,- 0,1,- 0,- 0,- 0,- 0,814,
LA RIOJA,General San Martín,Ulapes,46091010,- 0,691,- 0,2,- 0,- 0,- 0,1,694,
LA RIOJA,Independencia,Amaná,46105010,1,- 0,- 0,- 0,- 0,- 0,- 0,1,2,
LA RIOJA,Independencia,OTROS,Sin Datos,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
LA RIOJA,Independencia,Patquía,46105020,31,- 0,- 0,1,- 0,- 0,- 0,279,311,
LA RIOJA,Rosario Vera Peñaloza,Chepes,46112010,4,2.312,- 0,3,1,1,- 0,373,2.694,
LA RIOJA,Rosario Vera Peñaloza,Desiderio Tello,46112020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,116,116,
LA RIOJA,Sanagasta,Villa Sanagasta,46126010,- 0,543,- 0,5,- 0,1,- 0,5,554,
LA RIOJA,San Blas de los Sauces,Los Robles,46119010,- 0,1,- 0,3,- 0,1,- 0,102,107,
LA RIOJA,San Blas de los Sauces,Alpasinche,46119010,- 0,- 0,- 0,2,- 0,- 0,- 0,49,51,
LA RIOJA,San Blas de los Sauces,Salicas - San Blas,46119010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,156,156,
LA RIOJA,San Blas de los Sauces,Andolucas,46119010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,16,16,
LA RIOJA,San Blas de los Sauces,Chaupihuasi,46119010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,16,16,
LA RIOJA,San Blas de los Sauces,Cuipan,46119010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,50,50,
LA RIOJA,San Blas de los Sauces,Las Talas,46119010,- 0,1,- 0,- 0,- 0,- 0,- 0,42,43,
LA RIOJA,San Blas de los Sauces,San Blas,46119010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,48,48,
LA RIOJA,San Blas de los Sauces,Shaqui,46119010,- 0,- 0,- 0,1,- 0,- 0,- 0,73,74,
LA RIOJA,San Blas de los Sauces,Suriyaco,46119010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,2,2,
LA RIOJA,San Blas de los Sauces,Tuyubil,46119010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,2,2,
LA RIOJA,General Juan F. Quiroga,San Antonio,46070040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,33,33,
LA RIOJA,General Juan F. Quiroga,Malanzán,46070010,- 0,- 0,- 0,1,- 0,- 0,- 0,347,348,
LA RIOJA,General Juan F. Quiroga,Nácate,46070020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,78,78,
LA RIOJA,General Juan F. Quiroga,Portezuelo,46070030,- 0,- 0,- 0,1,- 0,- 0,- 0,227,228,
LA RIOJA,General Lamadrid,Villa Castelli,46077010,- 0,- 0,- 0,1,- 0,- 0,- 0,255,256,
LA RIOJA,Vinchina,Jagüé,46098010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,2,2,
LA RIOJA,Vinchina,Villa San José de Vinchina,46098020,- 0,- 0,- 0,2,- 0,- 0,- 0,431,433,
MENDOZA,Capital,Mendoza,50007010,6.997,69.861,182,32.987,202,16,- 0,2.053,112.298,
MENDOZA,General Alvear,Bowen,50014010,- 0,64,1,- 0,- 0,1,- 0,91,157,
MENDOZA,General Alvear,General Alvear,50014030,782,3.812,1,2.224,411,- 0,- 0,3.408,10.638,
MENDOZA,General Alvear,Carmensa,50014020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,79,79,
MENDOZA,Godoy Cruz,Godoy Cruz,50021010,4.261,25,90,31.340,100,2,- 0,1.014,36.832,
MENDOZA,Godoy Cruz,Gobernador Benegas,50021010,- 0,- 0,- 0,568,- 0,- 0,- 0,- 0,568,
MENDOZA,Godoy Cruz,Las Tortugas,50021010,- 0,- 0,- 0,759,- 0,- 0,- 0,- 0,759,
MENDOZA,Godoy Cruz,San Francisco Del Monte,50021010,- 0,- 0,- 0,288,- 0,- 0,- 0,- 0,288,
MENDOZA,Godoy Cruz,Villa Hipodromo,50021010,- 0,- 0,- 0,18,- 0,- 0,- 0,- 0,18,
MENDOZA,Guaymallén,Bermejo,50028030,- 0,- 0,- 0,149,- 0,- 0,- 0,- 0,149,
MENDOZA,Guaymallén,Colonia Segovia,50028010,- 0,- 0,- 0,5,- 0,- 0,- 0,142,147,
MENDOZA,Guaymallén,Guaymallén,50028020,5.163,7,88,28.449,17,- 0,- 0,1.536,35.260,
MENDOZA,Guaymallén,La Primavera,50028030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,27,27,
MENDOZA,Guaymallén,Los Corralitos,50028040,102,- 0,2,- 0,- 0,1,- 0,49,154,
MENDOZA,Guaymallén,OTROS,Sin Datos,- 0,- 0,- 0,- 0,- 0,- 0,- 0,150,150,
MENDOZA,Guaymallén,Puente de Hierro,50028050,1.259,- 0,3,- 0,- 0,- 0,- 0,116,1.378,
MENDOZA,Guaymallén,San Jose,50028030,- 0,- 0,- 0,112,- 0,- 0,- 0,- 0,112,
MENDOZA,Guaymallén,Dorrego,50028030,- 0,- 0,- 0,1,- 0,- 0,- 0,- 0,1,
MENDOZA,Guaymallén,Rodeo De La Cruz,50028010,- 0,- 0,- 0,351,- 0,1,- 0,- 0,352,
MENDOZA,Guaymallén,San Francisco Del Monte,50028050,- 0,- 0,- 0,223,- 0,- 0,- 0,- 0,223,
MENDOZA,Guaymallén,Buena Nueva,50028030,- 0,- 0,- 0,230,- 0,1,- 0,- 0,231,
MENDOZA,Guaymallén,Capilla Del Rosario,50028050,- 0,- 0,- 0,311,- 0,- 0,- 0,- 0,311,
MENDOZA,Guaymallén,El Sauce,50028030,- 0,- 0,- 0,14,- 0,- 0,- 0,- 0,14,
MENDOZA,Guaymallén,Jesus Nazareno,50028050,- 0,- 0,- 0,258,- 0,- 0,- 0,- 0,258,
MENDOZA,Guaymallén,Las Cañas,50028050,- 0,- 0,- 0,218,- 0,- 0,- 0,- 0,218,
MENDOZA,Guaymallén,Pedro Molina,50028030,- 0,- 0,- 0,113,- 0,- 0,- 0,- 0,113,
MENDOZA,Junín,Ingeniero Giagnoni,50035010,3.682,- 0,52,254,52,- 0,- 0,66,4.106,
MENDOZA,Junín,Junín,50035020,354,- 0,5,961,- 0,- 0,- 0,215,1.535,
MENDOZA,Junín,La Colonia,50035030,- 0,- 0,- 0,541,- 0,1,- 0,201,743,
MENDOZA,Junín,Los Barriales,50035040,832,- 0,2,- 0,- 0,- 0,- 0,175,1.009,
MENDOZA,Junín,Medrano,50035050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,774,774,
MENDOZA,Junín,OTROS,Sin Datos,- 0,- 0,- 0,30,- 0,- 0,- 0,- 0,30,
MENDOZA,Junín,Phillips,50035060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,1,1,
MENDOZA,Junín,Rodríguez Peña,50035070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,48,48,
MENDOZA,La Paz,La Paz,50042020,384,- 0,- 0,4,- 0,- 0,- 0,- 0,388,
MENDOZA,Las Heras,Las Heras,50049050,1.206,7,32,13.713,11,6,- 0,722,15.697,
MENDOZA,Las Heras,Papagayos,50049040,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
MENDOZA,Las Heras,Uspallata,50049110,578,- 0,2,558,- 0,- 0,- 0,- 0,1.138,
MENDOZA,Las Heras,El Challao,50049040,- 0,- 0,- 0,198,- 0,- 0,- 0,- 0,198,
MENDOZA,Las Heras,El Plumerillo,50049040,- 0,- 0,- 0,36,- 0,- 0,- 0,- 0,36,
MENDOZA,Las Heras,El Resguardo,50049040,- 0,- 0,- 0,3,- 0,- 0,- 0,- 0,3,
MENDOZA,Las Heras,El Zapallar,50049040,- 0,- 0,- 0,84,- 0,- 0,- 0,- 0,84,
MENDOZA,Las Heras,Panquehua,50049040,- 0,- 0,- 0,5,- 0,- 0,- 0,- 0,5,
MENDOZA,Las Heras,Puente del Inca,50049090,- 0,- 0,- 0,- 0,- 0,1,- 0,- 0,1,
MENDOZA,Lavalle,3 de Mayo,50056150,- 0,- 0,- 0,- 0,- 0,- 0,- 0,21,21,
MENDOZA,Lavalle,Barrio Los Olivos,50056070,229,- 0,- 0,- 0,- 0,- 0,- 0,- 0,229,
MENDOZA,Lavalle,Costa de Araujo,50056080,- 0,- 0,- 0,2,29,- 0,- 0,125,156,
MENDOZA,Lavalle,El Vergel,50056100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,22,22,
MENDOZA,Lavalle,Ingeniero Gustavo André,50056110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,26,26,
MENDOZA,Lavalle,Jocolí,50056120,- 0,- 0,- 0,- 0,- 0,- 0,- 0,27,27,
MENDOZA,Lavalle,Jocolí Viejo,50056130,- 0,- 0,- 0,- 0,- 0,- 0,- 0,25,25,
MENDOZA,Lavalle,Villa Tulumaya,50056160,- 0,- 0,- 0,107,1,- 0,- 0,271,379,
MENDOZA,Luján de Cuyo,Agrelo,50063010,1,- 0,- 0,564,- 0,- 0,- 0,67,632,
MENDOZA,Luján de Cuyo,Cacheuta,50063030,18,- 0,- 0,- 0,- 0,- 0,- 0,31,49,
MENDOZA,Luján de Cuyo,Las Compuertas,50063070,1.050,- 0,7,- 0,- 0,- 0,- 0,42,1.099,
MENDOZA,Luján de Cuyo,Luján de Cuyo,50063090,2.450,9,29,4.074,608,1,- 0,1.829,9.000,
MENDOZA,Luján de Cuyo,Perdriel,50063100,60,- 0,4,154,- 0,- 0,- 0,58,276,
MENDOZA,Luján de Cuyo,Potrerillos,50063110,- 0,- 0,- 0,1,- 0,4,- 0,32,37,
MENDOZA,Luján de Cuyo,Ugarteche,50063120,- 0,- 0,- 0,123,- 0,- 0,- 0,127,250,
MENDOZA,Luján de Cuyo,Barrio Perdriel IV,50063020,- 0,- 0,- 0,77,- 0,- 0,- 0,15,92,
MENDOZA,Luján de Cuyo,Carrodilla,50063060,- 0,- 0,- 0,549,101,- 0,- 0,12,662,
MENDOZA,Luján de Cuyo,Chacras De Coria,50063060,- 0,- 0,- 0,913,- 0,- 0,- 0,24,937,
MENDOZA,Luján de Cuyo,Costa Flores,50063040,- 0,- 0,- 0,133,- 0,- 0,- 0,17,150,
MENDOZA,Luján de Cuyo,El Carrizal,50063050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,42,42,
MENDOZA,Luján de Cuyo,El Salto,50063060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,34,34,
MENDOZA,Luján de Cuyo,Las Vegas,50063080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,32,32,
MENDOZA,Luján de Cuyo,Mayor Drummond,50063060,- 0,- 0,- 0,290,161,- 0,- 0,17,468,
MENDOZA,Luján de Cuyo,Vistalba,50063060,- 0,- 0,- 0,271,- 0,- 0,- 0,27,298,
MENDOZA,Luján de Cuyo,La Puntilla,50063060,- 0,- 0,- 0,110,- 0,- 0,- 0,2,112,
MENDOZA,Maipú,Barrancas,50070010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,31,31,
MENDOZA,Maipú,Cruz de Piedra,50070030,- 0,- 0,- 0,59,- 0,- 0,- 0,12,71,
MENDOZA,Maipú,Fray Luis Beltrán,50070050,335,1,4,1,- 0,- 0,- 0,66,407,
MENDOZA,Maipú,Maipú,50070060,922,2,15,4.596,6,- 0,- 0,1.356,6.897,
MENDOZA,Maipú,Rodeo del Medio,50070070,348,- 0,1,- 0,- 0,- 0,- 0,348,697,
MENDOZA,Maipú,Russell,50070080,1.083,- 0,15,3.489,15,- 0,- 0,- 0,4.602,
MENDOZA,Maipú,San Roque,50070090,389,- 0,8,3.114,- 0,- 0,- 0,104,3.615,
MENDOZA,Maipú,Barrio Jesús de Nazaret,50070020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,33,33,
MENDOZA,Maipú,El Pedregal,50070040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,31,31,
MENDOZA,Maipú,Villa Teresa,50070100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,38,38,
MENDOZA,Maipú,Coquimbito,50070090,- 0,- 0,- 0,5,- 0,- 0,- 0,- 0,5,
MENDOZA,Maipú,General Gutierrez,50070040,- 0,- 0,- 0,66,- 0,- 0,- 0,- 0,66,
MENDOZA,Maipú,Luzuriaga,50070090,- 0,- 0,- 0,321,- 0,- 0,- 0,- 0,321,
MENDOZA,Malargüe,Las Leñas,50077030,- 0,- 0,- 0,3,- 0,- 0,- 0,- 0,3,
MENDOZA,Malargüe,Malargüe,50077040,- 0,1.613,4,4,- 0,3,- 0,28,1.652,
MENDOZA,Malargüe,Agua Escondida,50077010,- 0,- 0,- 0,1,- 0,2,- 0,- 0,3,
MENDOZA,OTROS,OTROS,Sin Datos,- 0,- 0,- 0,- 0,7,- 0,- 0,- 0,7,
MENDOZA,Rivadavia,Andrade,50084010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,13,13,
MENDOZA,Rivadavia,Barrio Cooperativa Los Campamentos,50084020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,5,5,
MENDOZA,Rivadavia,Barrio Rivadavia,50084030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,63,63,
MENDOZA,Rivadavia,El Mirador,50084040,- 0,- 0,- 0,1,- 0,- 0,- 0,66,67,
MENDOZA,Rivadavia,La Central,50084050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,98,98,
MENDOZA,Rivadavia,La Esperanza,50084060,- 0,- 0,- 0,- 0,- 0,- 0,- 0,33,33,
MENDOZA,Rivadavia,La Florida,50084070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,96,96,
MENDOZA,Rivadavia,La Libertad,50084080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,60,60,
MENDOZA,Rivadavia,Los Árboles,50084090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,8,8,
MENDOZA,Rivadavia,Los Campamentos,50084100,- 0,- 0,- 0,- 0,- 0,- 0,- 0,81,81,
MENDOZA,Rivadavia,Medrano,50084110,- 0,- 0,1,- 0,- 0,- 0,- 0,3,4,
MENDOZA,Rivadavia,Mundo Nuevo,50084120,- 0,- 0,- 0,- 0,- 0,- 0,- 0,13,13,
MENDOZA,Rivadavia,Reducción de Abajo,50084130,- 0,- 0,- 0,- 0,- 0,- 0,- 0,61,61,
MENDOZA,Rivadavia,Rivadavia,50084140,828,- 0,8,2.893,- 0,3,- 0,903,4.635,
MENDOZA,Rivadavia,Santa María de Oro,50084150,- 0,- 0,- 0,- 0,- 0,- 0,- 0,42,42,
MENDOZA,San Carlos,Chilecito,50091020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,153,153,
MENDOZA,San Carlos,Eugenio Bustos,50091030,36,- 0,- 0,- 0,- 0,- 0,- 0,628,664,
MENDOZA,San Carlos,La Consulta,50091040,164,- 0,- 0,- 0,- 0,1,- 0,639,804,
MENDOZA,San Carlos,San Carlos,50091060,- 0,167,- 0,1,- 0,- 0,- 0,400,568,
MENDOZA,San Carlos,Pareditas,50091050,- 0,- 0,- 0,86,1,- 0,- 0,33,120,
MENDOZA,San Carlos,Barrio El Cepillo,50091010,- 0,- 0,- 0,- 0,- 0,- 0,- 0,47,47,
MENDOZA,San Martín,Alto Salvador,50098090,- 0,- 0,- 0,34,- 0,- 0,- 0,19,53,
MENDOZA,San Martín,Alto Verde,50098020,- 0,- 0,- 0,63,- 0,- 0,- 0,88,151,
MENDOZA,San Martín,Chapanay,50098060,- 0,- 0,1,7,- 0,- 0,- 0,32,40,
MENDOZA,San Martín,El Ramblón,50098077,- 0,- 0,- 0,- 0,- 0,- 0,- 0,107,107,
MENDOZA,San Martín,Montecaseros,50098080,- 0,- 0,- 0,- 0,- 0,- 0,- 0,94,94,
MENDOZA,San Martín,Nueva California,50098090,- 0,- 0,- 0,- 0,- 0,- 0,- 0,47,47,
MENDOZA,San Martín,OTROS,Sin Datos,- 0,- 0,- 0,- 0,- 0,- 0,- 0,94,94,
MENDOZA,San Martín,Palmira,50098090,- 0,- 0,- 0,515,- 0,- 0,- 0,19,534,
MENDOZA,San Martín,San Martín,50098100,- 0,3,- 0,2.813,- 0,1,- 0,894,3.711,
MENDOZA,San Martín,Tres Porteñas,50098110,- 0,- 0,- 0,3,- 0,- 0,- 0,209,212,
MENDOZA,San Martín,El Espino,50098073,- 0,- 0,- 0,- 0,- 0,- 0,- 0,59,59,
MENDOZA,San Rafael,25 de Mayo,50105220,- 0,79,1,- 0,- 0,- 0,- 0,14,94,
MENDOZA,San Rafael,Cuadro Benegas,50105060,35,- 0,2,2.094,- 0,1,- 0,418,2.550,
MENDOZA,San Rafael,El Nihuil,50105070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,89,89,
MENDOZA,San Rafael,Goudge,50105100,- 0,1,- 0,- 0,1,- 0,- 0,177,179,
MENDOZA,San Rafael,San Rafael,50105210,3.121,1.757,215,13,216,- 0,- 0,1.235,6.557,
MENDOZA,San Rafael,Punta del Agua,50105170,- 0,- 0,- 0,2,- 0,- 0,- 0,- 0,2,
MENDOZA,San Rafael,Las Malvinas,50105130,- 0,- 0,- 0,- 0,- 0,- 0,- 0,54,54,
MENDOZA,San Rafael,Monte Comán,50105150,- 0,- 0,- 0,- 0,- 0,- 0,- 0,431,431,
MENDOZA,San Rafael,Rama Caída,50105180,- 0,- 0,- 0,- 0,- 0,- 0,- 0,459,459,
MENDOZA,San Rafael,Real del Padre,50105190,- 0,- 0,- 0,- 0,- 0,- 0,- 0,670,670,
MENDOZA,San Rafael,Salto de Las Rosas,50105200,- 0,- 0,1,- 0,- 0,- 0,- 0,365,366,
MENDOZA,San Rafael,Villa Atuel,50105230,- 0,- 0,- 0,- 0,- 0,- 0,- 0,351,351,
MENDOZA,San Rafael,Jaime Prats,50105110,- 0,- 0,- 0,- 0,- 0,- 0,- 0,94,94,
MENDOZA,San Rafael,Capitán Montoya,50105050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,2,2,
MENDOZA,Santa Rosa,Barrio 12 de Octubre,50112010,- 0,- 0,- 0,3,- 0,- 0,- 0,- 0,3,
MENDOZA,Santa Rosa,La Dormida,50112040,- 0,- 0,- 0,1,- 0,- 0,- 0,396,397,
MENDOZA,Santa Rosa,Las Catitas,50112050,- 0,- 0,- 0,- 0,- 0,- 0,- 0,287,287,
MENDOZA,Santa Rosa,Santa Rosa,50112060,- 0,- 0,- 0,2,- 0,- 0,- 0,153,155,
MENDOZA,Tunuyán,Los Sauces,50119050,- 0,20,- 0,1,- 0,- 0,- 0,- 0,21,
MENDOZA,Tunuyán,Tunuyán,50119060,473,1.375,1,11,- 0,- 0,- 0,16,1.876,
MENDOZA,Tunuyán,Vista Flores,50119070,- 0,- 0,- 0,- 0,- 0,- 0,- 0,265,265,
MENDOZA,Tunuyán,Campo Los Andes,50119020,- 0,55,- 0,- 0,- 0,- 0,- 0,- 0,55,
MENDOZA,Tunuyán,Colonia Las Rosas,50119030,- 0,- 0,- 0,- 0,- 0,- 0,- 0,199,199,
MENDOZA,Tupungato,San José,50126050,- 0,- 0,- 0,37,- 0,- 0,- 0,17,54,
MENDOZA,Tupungato,Tupungato,50126060,517,- 0,- 0,3,- 0,3,- 0,598,1.121,
MENDOZA,Tupungato,Cordón del Plata,50126020,- 0,- 0,- 0,- 0,- 0,- 0,- 0,344,344,
MENDOZA,Tupungato,La Arboleda,50126040,- 0,- 0,- 0,- 0,- 0,- 0,- 0,45,45,
MISIONES,25 de Mayo,25 de Mayo,54119060,- 0,- 0,- 0,- 0,538,2,- 0,- 0,540,
MISIONES,25 de Mayo,Colonia Alicia,54119020,- 0,- 0,- 0,- 0,20,- 0,- 0,32,52,
MISIONES,25 de Mayo,Colonia Aurora,54119030,- 0,- 0,- 0,- 0,10,1,- 0,61,72,
MISIONES,25 de Mayo,San Francisco de Asís,54119040,- 0,- 0,- 0,15,40,- 0,- 0,25,80,
MISIONES,25 de Mayo,Santa Rita,54119050,- 0,- 0,- 0,30,150,1,- 0,50,231,
MISIONES,25 de Mayo,Alicia Baja,54119025,- 0,- 0,- 0,- 0,- 0,- 0,- 0,24,24,
MISIONES,25 de Mayo,Alba Posse,54119010,- 0,- 0,- 0,40,- 0,- 0,- 0,- 0,40,
MISIONES,Apóstoles,Apóstoles,54007010,1.876,3.510,- 0,4,- 0,1,- 0,138,5.529,
MISIONES,Apóstoles,Azara,54007020,- 0,10,- 0,- 0,- 0,1,- 0,146,157,
MISIONES,Apóstoles,San José,54007060,165,- 0,- 0,1,- 0,- 0,- 0,425,591,
MISIONES,Cainguás,Aristóbulo del Valle,54014010,1,1.194,- 0,4,- 0,2,- 0,- 0,1.201,
MISIONES,Cainguás,Campo Grande,54014020,10,- 0,- 0,4,- 0,1,- 0,- 0,15,
MISIONES,Cainguás,Dos de Mayo Núcleo I,54014030,- 0,- 0,- 0,1.330,- 0,- 0,- 0,- 0,1.330,
