Provincia,Partido,Localidad,Link Indec,Otros,"0,256 mbps","0,375 mbps","0,5 mbps","0,512 mbps","0,625 mbps","0,75 mbps",1 mbps,"1,25 mbps","1,5 mbps",2 mbps,"2,2 mbps","2,5 mbps",3 mbps,"3,3 mbps","3,5 mbps",4 mbps,"4,5 mbps",5 mbps,6 mbps,"6,4 mbps",7 mbps,"7,5 mbps",8 mbps,9 mbps,10 mbps,11 mbps,12 mbps,13 mbps,14 mbps,15 mbps,16 mbps,17 mbps,18 mbps,19 mbps,20 mbps,21 mbps,22 mbps,23 mbps,24 mbps,25 mbps,"25,1 mbps","25,11 mbps","25,5 mbps",26 mbps,30 mbps,31 mbps,32 mbps,34 mbps,35 mbps,36 mbps,38 mbps,39 mbps,40 mbps,41 mbps,45 mbps,46 mbps,49 mbps,50 mbps,55 mbps,58 mbps,59 mbps,60 mbps,61 mbps,62 mbps,64 mbps,65 mbps,66 mbps,70 mbps,75 mbps,78 mbps,80 mbps,82 mbps,83 mbps,85 mbps,90 mbps,92 mbps,95 mbps,100 mbps
ENTRE RIOS,La Paz,Piedras Blancas,30070050,,,,,,,,,,,2,,,2,,,,,,61,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,La Paz,Pueblo Arrúa (Est. Alcaraz),30070005,,,,1,,,,,,,76,,,15,,,50,,34,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,La Paz,San Gustavo,30070070,,,,,,,,,,,,,,246,,,,,32,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,La Paz,Santa Elena,30070080,,,,,,,,9,,,5,,,8,,,,,558,174,,,,,,"1,151",,,,,79,,,,,69,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Nogoyá,Aranguren,30077010,,,,1,,,,20,,,60,,,10,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,261,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,1
ENTRE RIOS,Nogoyá,Betbeder,30077020,,,,,,,,,,,,,,13,,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Nogoyá,Don Cristóbal,30077030,,,,,23,,,10,,,,,,13,,,20,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Nogoyá,Febré,30077040,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Nogoyá,Hernández,30077050,,,,1,,,,3,,,104,,,18,,,1,,2,29,,,,,,95,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Nogoyá,Lucas González,30077060,,,,,,,,48,,,125,,,28,,,10,,1,90,,,,,,370,,,,,41,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Nogoyá,Nogoyá,30077070,,,,,3,,,442,,,681,,,307,,,123,,22,472,,,,,,"1,406",,,,,71,1,,,,154,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Nogoyá,Otros,Sin Datos,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Nogoyá,XX de Setiembre,30077080,,,,,4,,,5,,,,,,16,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,OTROS,Otros,Sin Datos,"6,982",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Aldea María Luisa,30084010,,,,,,,,,,,7,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Aldea San Rafael,30084020,,,,,,,,1,,,5,,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Cerrito,30084050,,,,1,,,,4,,,12,,,3,,,,,81,52,,,,,,"1,099",,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Colonia Avellaneda,30084060,,,,,,,,3,,,7,,,15,,,,,44,71,,,,,,279,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Crespo,30084070,,,,,,,,39,,,53,,,85,,,,,6,261,,,,,,664,,,,,78,,,,,1,,,,,,,,,,"4,331",,,,,,,,,,,,,"1,406",,,,,,,,,,,,,,,,,,,,446
ENTRE RIOS,Paraná,Crucesitas Séptima Sección,30084095,,,,,39,,,35,,,16,,,24,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,El Palenque,30084080,,,,,,,,,,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,El Pingo,30084090,,,,,,,,1,,,30,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,El Ramblón,30084095,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Hasenkamp,30084100,,,,1,,,,3,,,130,,,24,,,62,,6,,,,,1,,1,,689,,,,,,,,,,,,,133,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Hernandarias,30084110,,,,,,,,1,,,9,,,12,,,,,3,351,,,,,,46,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,La Picada,30084120,,,,,,,,,,,,,,,,,,,,1,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Las Tunas,30084130,1,,,,,,,,,,51,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,María Grande,30084140,,1,,,,,,2,,,150,,,12,,,71,,4,1,,,,3,,359,,"1,131",,,,,,,,,,,,,407,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Oro Verde,30084150,,,,,,,,2,,,33,,,18,,,8,,,44,,,,,,191,,,,,44,,,,,65,,,,,,,,,,4,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Otros,Sin Datos,,,,,,,,,,,5,,,,,,2,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Paraná,30084160,2,,,3,,,5,766,,,245,,,"1,813",,5,,,514,"2,620",,,,5,,"2,035",,189,,,165,,,376,,242,,,,,"1,544",,,,,"19,396",,,,,,,,,,,,,"33,199",,,,,,,,,,,,,,,,,,,,"26,294"
ENTRE RIOS,Paraná,Pueblo Brugo,30084180,,,,,,,,,,,10,,,10,,,,,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,San Benito,30084200,,,,,,,,1,,,35,,,23,,,,,127,24,,,,,,102,,5,,,20,,,5,,,,,,,29,,,,,,,,,,,,,,,,,,417,,,,,,,,,,,,,,,,,,,,539
ENTRE RIOS,Paraná,Sauce Montrull,30084210,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Seguí,30084230,,,,1,14,,,17,,,110,,,44,,,95,,14,,,,,,,1,,,,,,,,,,,,,,,,,,,,304,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Tabossi,30084250,,,,,,,,,,,95,,,2,,,28,,3,,,,,,,41,,287,,,2,,,,,,,,,,21,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Viale,30084270,,,,,,,,5,,,347,,,36,,,440,,4,169,,,,,,795,,245,,,81,,,,,,,,,,78,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Paraná,Villa Urquiza,30084300,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,San Salvador,General Campos,30088010,,,,1,,,,1,,,26,,,508,,,19,,5,4,,,,,,8,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,San Salvador,San Salvador,30088020,1,,,,,,,1,,,2,,,7,,,,,,771,,,,,,356,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Tala,Durazno,30091020,,,,,,,,,,,38,,,6,,,,,,2,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Tala,Gobernador Echagüe,30091040,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Tala,Gobernador Mansilla,30091050,160,,,,,,,2,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Tala,Gobernador Solá,30091060,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Tala,Maciá,30091090,386,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Tala,Rosario del Tala,30091100,970,,,,,,,22,,,,,,33,,,,,,226,,,,,,"1,066",,,,,135,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,1º de Mayo,30098090,,,,,,,,,,,,,,26,,,104,,,19,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Basavilbaso,30098010,815,,,,,,,12,,,,,,41,,,1,,,154,,,,,,570,,,,,54,,,,,1,,,,,,,,,,,,,,,,,,,,,,,789,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Caseros,30098020,23,,,,,,,2,,,,,,2,,,25,,,643,,,,,,159,,,,,14,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Colonia Elía,30098030,21,,,,,,,,,,,,,,,,116,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Concepción del Uruguay,30098040,"1,784",,,,,,,112,,,4,,,464,,,,,1,"1,762",,"1,094",,,,"5,246",,8,,,286,,,34,,744,,,,,254,,,,,57,,,,,,,,,,,,,"4,923",,,,,,,,,,,,,,,,,,,,"5,528"
ENTRE RIOS,Uruguay,Estancia San Pedro,30098030,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Herrera,30098060,,,,,,,,1,,,,,,1,,,72,,,9,,,,,,109,,,,,10,,,,,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Las Moscas,30098070,2,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Líbaros,30098080,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Pronunciamiento,30098100,1,,,,,,,,,,,,,31,,,152,,,13,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Rocamora,30098110,31,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Santa Anita,30098120,26,,,,,,,,,,,,,,,,28,,,240,,,,,,61,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Villa Mantero,30098130,27,,,1,,,,,,,,,,1,,,6,,,7,,,,,,31,,,,,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,196,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Villa San Justo,30098140,24,,,,,,,,,,,,,,,,28,,,393,,,,,,59,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Uruguay,Villa San Marcial (Est. Gobernador Urquiza),30098150,25,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Victoria,Molino Doll,30105040,,,,,,,,,,,7,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Victoria,Rincón de Nogoyá,30105040,,,,,,,,14,,,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Victoria,Victoria,30105060,,,,,,,,147,,,48,,,143,,,,,22,870,,,,,,"2,397",,,,,165,,,,,884,,,,,,,,,,33,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2
ENTRE RIOS,Villaguay,Estación Raíces,30113010,,,,,,,,1,,,,,,1,,,,,,11,,,,,,23,,,,,2,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Villaguay,Ingeniero Miguel Sajaroff,30113020,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Villaguay,Jubileo,30113030,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Villaguay,Paso de la Laguna,30113050,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Villaguay,Villa Clara,30113060,,,,1,,,,1,,,42,,,51,,,,,1,32,,,,,,60,,,,,9,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Villaguay,Villa Domínguez,30113070,,,,,,,,,,,,,,30,,,,,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ENTRE RIOS,Villaguay,Villaguay,30113080,1,,,,,,108,18,,,,,,30,,384,,,,"1,039",,,,56,,"1,440",,,,,110,,,,,9,,,,,,,,,,,,,,,,,,,,,,,"2,866",,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Fortín Soledad,34007003,,,,,1,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Guadalcazar,34007005,5,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,La Rinconada,34007007,,,,,5,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Laguna Yema,34007010,,,,2,,,,,,,,,,26,,,17,,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Lamadrid,34007015,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Los Chiriguanos,34007020,,,,,,,,,,,,,,16,,,5,,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Pozo de Maza,34007030,,,,1,3,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Pozo del Mortero,34007040,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Bermejo,Vaca Perdida,34007050,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Formosa,Colonia Pastoril,34014010,,,,,,,,,,,,,,58,,,2,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Formosa,Formosa,34014020,152,,,5,,,,240,,,4,,,"4,583",,,"1,886",,"1,182","2,031",,2,,1,,"17,714",,43,,,438,,,170,,"3,653",,,,,292,,,,,192,,,,,,,,19,,,,,"7,793",,,,,,,,,,,,,,,,,,,,"8,633"
FORMOSA,Formosa,Gran Guardia,34014030,0,,,,,,,,,,,,,35,,,13,,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Formosa,Mariano Boedo,34014040,,,,,,,,,,,,,,14,,,5,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Formosa,Mojón de Fierro,34014050,0,,,1,,,,,,,,,,17,,,2,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Formosa,San Hilario,34014060,,,,1,,,,,,,,,,11,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Formosa,Villa del Carmen,34014070,,,,2,,,,,,,,,,55,,,,,26,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Laishi,Banco Payaguá,34021010,,,,,,,,,,,,,,21,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Laishi,General Lucio Victorio Mansilla,34021020,,,,2,,,,,,,,,,127,,,22,,17,4,,,,,,9,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Laishi,Herradura,34021030,,,,,,,,,,,,,,52,,,23,,34,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Laishi,Otros,Sin Datos,,,,,,,,,,,,,,121,,,9,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Laishi,San Francisco de Laishi,34021040,0,,,3,,,,,,,,,,115,,,50,,33,9,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Laishi,Tatané,34021050,,,,,,,,,,,,,,15,,,6,,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Laishi,Villa Escolar,34021060,,,,,,,,,,,,,,70,,,9,,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Matacos,Ingeniero Guillermo N. Juárez,34028010,,,,1,,,,,,,,,,104,,,88,,45,44,,,,,,170,,,,,13,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,OTROS,Otros,Sin Datos,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Bartolomé de las Casas,34035010,,,,1,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Comandante Fontana,34035030,,,,,,,,,,,2,,,142,,,367,,35,125,,,,33,,3,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Estanislao del Campo,34035050,0,,,,,,,1,,,,,,73,,,47,,29,16,,,,,,19,,,,,8,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Fortín Cabo 1º Lugones,34035060,,,,,,,,,,,,,,107,,,11,,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Fortín Sargento 1º Leyes,34035070,1,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Ibarreta,34035080,,,,3,,,,1,,,102,,,235,,,119,,30,71,,,,,,166,,,,,33,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Juan G. Bazán,34035090,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Las Lomitas,34035100,1,,,4,,,,,,,,,,218,,,52,,610,123,,,,23,,457,,,,,74,,,,,14,,,,,,,,,,,,,,5,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Posta Cambio Zalazar,34035110,,,,,,,,,,,,,,28,,,5,,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Pozo del Tigre,34035120,,,,,,,,,,,,,,119,,,38,,24,28,,,,,,16,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,San Martín I,34035130,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,San Martín II,34035140,,,,,,,,,,,,,,262,,,68,,29,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Subteniente Perín,34035150,,,,1,,,,,,,,,,34,,,19,,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Villa General Güemes,34035160,,,,,,,,,,,,,,373,,,46,,22,6,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Patiño,Villa General Manuel Belgrano,34035170,,,,,,,,,,,,,,327,,,68,,33,19,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilagás,Buena Vista,34042010,,,,,,,,,,,,,,172,,,16,,23,1,,,,,,,,,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilagás,El Espinillo,34042020,2,,,,,,,,,,,,,232,,,28,,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilagás,Laguna Gallo,34042030,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilagás,Misión Tacaagle,34042040,1,,,,,,,,,,,,,102,,,23,,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilagás,Tres Lagunas,34042060,,,,,,,,,,,24,,,70,,,8,,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilcomayo,Clorinda,34049010,,,,,1,,,30,,,627,,,568,,,13,,154,"1,195",,,,,,748,,,,,,,,,,357,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilcomayo,Laguna Blanca,34049020,315,,,,,,,1,,,40,,,1,,,,,39,,,,,,,,,,,,,,,,,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilcomayo,Laguna Naick-Neck,34049030,0,,,2,,,,,,,101,,,116,,,21,,32,8,,,,,,,,,,,,,,,,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FORMOSA,Pilcomayo,Palma Sola,34049040,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
